Created by Omnilog Version 7.2 at 16/05/2022 11:42:04,,,,
Logger Type   WT-HR 64K,,,,
Serial Number   1804245,,,,
Logging Period   10min,,,,
Logger Status   Running Looping,,,,
Total Samples   10942,,,,
Number of Trips   4,,,,
Logger ID   Factory Default Reset on 23/04/2018,,,,
,,,,
Sample,Date Time,Water Temp,Water Height,Water Height
Number,d/m/y,Average,Point,Average
,24hr,°C,mm,mm
159,02/03/2022 14:20:00,1.1,-2,-2
160,02/03/2022 14:30:00,1.1,-2,-2
161,02/03/2022 14:40:00,1.1,-2,-2
162,02/03/2022 14:50:00,1.1,-2,-2
163,02/03/2022 15:00:00,1.1,-2,-2
164,02/03/2022 15:10:00,1.1,-2,-2
165,02/03/2022 15:20:00,1.1,-2,-2
166,02/03/2022 15:30:00,1.1,-2,-2
167,02/03/2022 15:40:00,1.1,-2,-2
168,02/03/2022 15:50:00,1.1,-2,-2
169,02/03/2022 16:00:00,1.1,-2,-2
170,02/03/2022 16:10:00,1.1,-2,-2
171,02/03/2022 16:20:00,1.1,-2,-2
172,02/03/2022 16:30:00,1.1,-2,-2
173,02/03/2022 16:40:00,1.1,-2,-2
174,02/03/2022 16:50:00,1.1,-2,-2
175,02/03/2022 17:00:00,1.1,-2,-2
176,02/03/2022 17:10:00,1.1,-2,-2
177,02/03/2022 17:20:00,1.1,-2,-2
178,02/03/2022 17:30:00,1.1,-2,-2
179,02/03/2022 17:40:00,1.1,-2,-2
180,02/03/2022 17:50:00,1.1,-2,-2
181,02/03/2022 18:00:00,1.1,-2,-2
182,02/03/2022 18:10:00,1.1,-2,-2
183,02/03/2022 18:20:00,1.1,-2,-2
184,02/03/2022 18:30:00,1.1,-2,-2
185,02/03/2022 18:40:00,1.1,-2,-2
186,02/03/2022 18:50:00,1.1,-2,-2
187,02/03/2022 19:00:00,1.1,-2,-2
188,02/03/2022 19:10:00,1.1,-2,-2
189,02/03/2022 19:20:00,1.1,-2,-2
190,02/03/2022 19:30:00,1.1,-2,-2
191,02/03/2022 19:40:00,1.1,-2,-2
192,02/03/2022 19:50:00,1.1,-2,-2
193,02/03/2022 20:00:00,1.1,-2,-2
194,02/03/2022 20:10:00,1.1,-2,-2
195,02/03/2022 20:20:00,1.1,-2,-2
196,02/03/2022 20:30:00,1.1,-2,-2
197,02/03/2022 20:40:00,1.1,-2,-2
198,02/03/2022 20:50:00,1.1,-2,-2
199,02/03/2022 21:00:00,1.1,-2,-2
200,02/03/2022 21:10:00,1.1,-2,-2
201,02/03/2022 21:20:00,1.1,-2,-2
202,02/03/2022 21:30:00,1.1,-2,-2
203,02/03/2022 21:40:00,1.1,-2,-2
204,02/03/2022 21:50:00,1.1,-2,-2
205,02/03/2022 22:00:00,1.1,-2,-2
206,02/03/2022 22:10:00,1.1,-2,-2
207,02/03/2022 22:20:00,1.1,-2,-2
208,02/03/2022 22:30:00,1.1,-2,-2
209,02/03/2022 22:40:00,1.1,-2,-2
210,02/03/2022 22:50:00,1.1,-2,-2
211,02/03/2022 23:00:00,1.1,-2,-2
212,02/03/2022 23:10:00,1.1,-2,-2
213,02/03/2022 23:20:00,1.1,-2,-2
214,02/03/2022 23:30:00,1.1,-2,-2
215,02/03/2022 23:40:00,1.1,-2,-2
216,02/03/2022 23:50:00,1.1,-2,-2
217,03/03/2022 00:00:00,1.1,-2,-2
218,03/03/2022 00:10:00,1.1,-2,-2
219,03/03/2022 00:20:00,1.1,-2,-2
220,03/03/2022 00:30:00,1.1,-2,-2
221,03/03/2022 00:40:00,1.1,-2,-2
222,03/03/2022 00:50:00,1.1,-2,-2
223,03/03/2022 01:00:00,1.1,-2,-2
224,03/03/2022 01:10:00,1.1,-2,-2
225,03/03/2022 01:20:00,1.1,-2,-2
226,03/03/2022 01:30:00,1.1,-2,-2
227,03/03/2022 01:40:00,1.1,-2,-2
228,03/03/2022 01:50:00,1.1,-2,-2
229,03/03/2022 02:00:00,1.1,-2,-2
230,03/03/2022 02:10:00,1.1,-2,-2
231,03/03/2022 02:20:00,1.1,-2,-2
232,03/03/2022 02:30:00,1.1,-2,-2
233,03/03/2022 02:40:00,1.1,-2,-2
234,03/03/2022 02:50:00,1.1,-2,-2
235,03/03/2022 03:00:00,1.1,-2,-2
236,03/03/2022 03:10:00,1.1,-2,-2
237,03/03/2022 03:20:00,1.1,-2,-2
238,03/03/2022 03:30:00,1.1,-2,-2
239,03/03/2022 03:40:00,1.1,-2,-2
240,03/03/2022 03:50:00,1.1,-2,-2
241,03/03/2022 04:00:00,1.1,-2,-2
242,03/03/2022 04:10:00,1.1,-2,-2
243,03/03/2022 04:20:00,1.1,-2,-2
244,03/03/2022 04:30:00,1.1,-2,-2
245,03/03/2022 04:40:00,1.1,-2,-2
246,03/03/2022 04:50:00,1.1,-2,-2
247,03/03/2022 05:00:00,1.1,-2,-2
248,03/03/2022 05:10:00,1.1,-2,-2
249,03/03/2022 05:20:00,1.1,-2,-2
250,03/03/2022 05:30:00,1.1,-2,-2
251,03/03/2022 05:40:00,1.1,-2,-2
252,03/03/2022 05:50:00,1.1,-2,-2
253,03/03/2022 06:00:00,1.1,-2,-2
254,03/03/2022 06:10:00,1.1,-2,-2
255,03/03/2022 06:20:00,1.1,-2,-2
256,03/03/2022 06:30:00,1.1,-2,-2
257,03/03/2022 06:40:00,1.1,-2,-2
258,03/03/2022 06:50:00,1.1,-2,-2
259,03/03/2022 07:00:00,1.1,-2,-2
260,03/03/2022 07:10:00,1.1,-2,-2
261,03/03/2022 07:20:00,1.1,-2,-2
262,03/03/2022 07:30:00,1.1,-2,-2
263,03/03/2022 07:40:00,1.1,-2,-2
264,03/03/2022 07:50:00,1.1,-2,-2
265,03/03/2022 08:00:00,1.1,-2,-2
266,03/03/2022 08:10:00,1.1,-2,-2
267,03/03/2022 08:20:00,1.1,-2,-2
268,03/03/2022 08:30:00,1.1,-2,-2
269,03/03/2022 08:40:00,1.1,-2,-2
